URLs;Identifies;Mode_de_decouverte;Plateformes
https://www.pinterest.fr/DianeDxxx/;oui;methodologie;pinterest
https://www.pinterest.fr/ericdubois/;oui;methodologie;pinterest
https://www.pinterest.fr/jacquespoullaou/;oui;methodologie;pinterest
https://www.pinterest.fr/jeanlouisriguet/;oui;methodologie;pinterest
https://www.pinterest.fr/sandradulier/;oui;methodologie;pinterest
https://www.pinterest.fr/sbataillon/;oui;methodologie;pinterest
https://www.plume-de-poete.fr/sables-chaibeddera-elmehdi/;oui;cartoweb_JP;
https://www.poeme-france.com/auteur/elizabeth-magnus/;oui;methodologie;
https://www.poemes.co/ali-sidqi-azaykou.html;oui;cartoweb_JP;
https://www.poesiedebout.org/2016/05/abia-que-la-nuit-perdure-83-mars/index.html;oui;methodologie;
https://www.poesie-en-liberte.fr/avril-2012-eric-dubois/;oui;methodologie;
https://www.poesie-en-liberte.fr/janvier-2019-lydia-padellec/;oui;methodologie;
https://www.potomitan.info/moris/barre9a.php;oui;methodologie;
https://www.recoursaupoeme.fr/;oui;methodologie;
https://www.recoursaupoeme.fr/en-pleine-figure-haikus-de-la-guerre-de-14-18-anthologie-etablie-par-dominique-chipot/;oui;methodologie;
https://www.recoursaupoeme.fr/guy-allix-troy-davis-a-mes-amis-syriens/;oui;methodologie;
https://www.recoursaupoeme.fr/morgan-riet-euphemisme-et-autres-poemes/;oui;methodologie;
https://www.regard-sur-limage.com/documents/paysage-ecrit%2012%20.pdf;oui;methodologie;wordpress
https://www.revuesqueeze.com/;oui;methodologie;
https://www.revue-tanka-francophone.com/;oui;methodologie;
https://www.revue-tanka-francophone.com/festival/beauchemin-belleau-phung-pellet-tanka-prose.pdf;oui;methodologie;wordpress
https://www.revue-tanka-francophone.com/revue-tanka/Du_tanka_traduit_ecrit_publie_en_francais_1871_2013.pdf;oui;methodologie;wordpress
https://www.revue-tanka-francophone.com/revue-tanka/lettre-ploc77.pdf;oui;methodologie;wordpress
https://www.revue-tanka-francophone.com/revue-tanka/RTF13-juin-2011.pdf;oui;methodologie;wordpress
https://www.revue-tanka-francophone.com/revue-tanka/RTF1-septembre-2007.pdf;oui;methodologie;wordpress
https://www.revue-tanka-francophone.com/revue-tanka/RTF2-decembre-2007.pdf;oui;methodologie;wordpress
https://www.samantha-barendson.com/;oui;methodologie;
https://www.sandradulier.com/;oui;methodologie;
https://www.sfmag.net/spip.php?article2195;oui;methodologie;spip
https://www.slideshare.net/Toprak99/poetes-pour-haiti;oui;methodologie;slideshare
https://www.stephanebataillon.com/;oui;methodologie;
https://www.terreaciel.net/;oui;methodologie;
https://www.terreaciel.net/Christophe-Jubien#.XpbH9dLLhPY;oui;methodologie;
https://www.terreaciel.net/La-Lune-bleue#.Xo2LzdLLhPZ;oui;methodologie;
https://www.terreaciel.net/Lus-et-approuves-octobre-2018-par-Valerie-Canat-de-Chizy?fbclid=IwAR1DckY76eWcQXQB-d6vMj2bmNy_ecpbag73LM11WAbOydSpz_psEPxlrJ8#.W9louoqNwdW;oui;methodologie;
https://www.terreaciel.net/Lydia-Padellec#.Xo2PyNLLhPY;oui;methodologie;
https://www.thehaikufoundation.org/omeka/files/original/234b6db72f5b93982413cf88bb187f20.pdf;oui;methodologie;wordpress
https://www.thehaikufoundation.org/omeka/files/original/a8b3ededa0e41ba00af96f7ae9a2a7e4.pdf;oui;methodologie;wordpress
https://www.thehaikufoundation.org/omeka/files/original/d28204c61f13b4ebb45c251c094861fe.pdf;oui;methodologie;wordpress
https://www.thehaikufoundation.org/omeka/files/original/e32adafdb522d382460841904087a506.pdf;oui;methodologie;wordpress
https://www.thehaikufoundation.org/omeka/files/original/f189f509b75feb84d55465d8bb679847.pdf;oui;methodologie;wordpress
https://www.tierslivre.net/;oui;methodologie;
https://www.tierslivre.net/ateliers/author/frenaud/;oui;methodologie;
https://www.tierslivre.net/krnk/spip.php?article761#forum5775;oui;methodologie;spip
https://www.tierslivre.net/revue/spip.php?article47;oui;methodologie;spip
https://www.tierslivre.net/spip/spip.php?article2423;oui;methodologie;spip
https://www.tierslivre.net/spip/spip.php?article3258;oui;methodologie;spip
https://www.tierslivre.net/spip/spip.php?article3985;oui;methodologie;spip
https://www.tierslivre.net/spip/spip.php?article3996;oui;methodologie;spip
https://www.tumbral.com/blog/sandradulierauteur;oui;methodologie;tumbral
https://www.uneq.qc.ca/;oui;methodologie;
https://www.urbain-trop-urbain.fr/expansion/;oui;methodologie;
https://www.wattpad.com/story/103605579-elizabeth-magnus;oui;methodologie;wattpad
https://www.youtube.com/c/appellemoipo%C3%A9sie/featured ;oui;autre;youtube
https://www.youtube.com/c/DameCarcas/featured;oui;autre;youtube
https://www.youtube.com/c/J%C3%A9r%C3%A9mieTholom%C3%A9/featured ;oui;autre;youtube
https://www.youtube.com/channel/UC01aQb0cWYnzpGbQyj0Fgnw ;oui;autre;youtube
https://www.youtube.com/channel/UC0no4lOe2054Eb16E0wBcoQ ;oui;autre;youtube
https://www.youtube.com/channel/UC1kxNPfmichLrsATEMT7MxQ ;oui;autre;youtube
https://www.youtube.com/channel/UC20iUwJCrWD-6ftF-A9wsLg ;oui;autre;youtube
https://www.youtube.com/channel/UC2sFI8YG7DL3bdHZuK0_t7w;oui;autre;youtube
https://www.youtube.com/channel/UC2-UWAKjDjkEgqp_b_h4_4w;oui;methodologie;youtube
https://www.youtube.com/channel/UC3CM_JjrYwP3hZ37l6g_uyA/featured ;oui;autre;youtube
https://www.youtube.com/channel/UC3Ta0BaZAupMMPF1r4UghAA;oui;methodologie;youtube
https://www.youtube.com/channel/UC6XrKi4cwk7F81-Glg477Qw ;oui;autre;youtube
https://www.youtube.com/channel/UCa-HiY28JdQEKQMcF_0HoHg ;oui;autre;youtube
https://www.youtube.com/channel/UCaih8LRpsQRrJ2iRyKN0pVw ;oui;autre;youtube
https://www.youtube.com/channel/UCasKHaUyRqyudpio80OITQA ;oui;autre;youtube
https://www.youtube.com/channel/UCb2zrnJv6Zyd0LJ2gZkUPBw ;oui;autre;youtube
https://www.youtube.com/channel/UCb3iRhHBRwPacntfhF6HbFQ  ;oui;autre;youtube
https://www.youtube.com/channel/UCBReB9IM29exXjkHkAC1Wrw;oui;methodologie;youtube
https://www.youtube.com/channel/UCcLyJcrYJkDfuM9zm6mfbCQ;oui;methodologie;youtube
https://www.youtube.com/channel/UCdLDbULZxEx0DztEQyS-P2A;oui;methodologie;youtube
https://www.youtube.com/channel/UCdmzjHxlpGJYPhEjQ7-vBNw ;oui;autre;youtube
https://www.youtube.com/channel/UCDT3zqvBbS_SqJ8eO5I40Sw ;oui;autre;youtube
https://www.youtube.com/channel/UCeOzBFNLqB9nQfeddiOUzlA;oui;autre;youtube
https://www.youtube.com/channel/UCeZ2GQGmuYAldGrBxC3LUJw/featured ;oui;autre;youtube
https://www.youtube.com/channel/UCFCbWOczAUzEDLFNpUt5J9g/featured ;oui;autre;youtube
https://www.youtube.com/channel/UC-FCeweVaaR38sK9KjjHbCw ;oui;autre;youtube
https://www.youtube.com/channel/UCffKGYRdhbtBb4vUBqTUK3g ;oui;autre;youtube
https://www.youtube.com/channel/UCFNAf9rA1V7kqk8M4uSewuQ;oui;methodologie;youtube
https://www.youtube.com/channel/UCfnbbaPRAgqm2cIfFRFTBiA ;oui;autre;youtube
https://www.youtube.com/channel/UCfshDsnoha19PAAqlyp7RhQ;oui;methodologie;youtube
https://www.youtube.com/channel/UCg4Ry-t_5oOXveA-BCNDpsw ;oui;autre;youtube
https://www.youtube.com/channel/UCG5IxtYDHLWltY9KGUTFbpQ ;oui;autre;youtube
https://www.youtube.com/channel/UCgUp7J_d9hBLG99vbmRB6OQ/ ;oui;autre;youtube
https://www.youtube.com/channel/UCg-XZnFYYQoQglU5VDS7CjQ;oui;methodologie;youtube
https://www.youtube.com/channel/UCHbHhiZ4wun8SsfN1Y3UaVQ ;oui;autre;youtube
https://www.youtube.com/channel/UChLEI0xlPEtQrSfvEy9vdpg;oui;methodologie;youtube
https://www.youtube.com/channel/UCHxP-f2fWpbddyCAmE60k6A ;oui;autre;youtube
https://www.youtube.com/channel/UCiGj9AbLGsbPr4azkClDWfA ;oui;autre;youtube
https://www.youtube.com/channel/UCIkFtBzm75k5ODZYV-JZ9FA ;oui;autre;youtube
https://www.youtube.com/channel/UCiQ_p_b7XnJX-HNZfl3UMXQ/featured ;oui;autre;youtube
https://www.youtube.com/channel/UCIUdZPr4LwG8xANRsbaNFtg;oui;autre;youtube
https://www.youtube.com/channel/UCjHMNtCw3yE6YGBoegnLwLA/featured ;oui;autre;youtube
https://www.youtube.com/channel/UCJllzfqgz1_xlGDcf9uOOVA ;oui;autre;youtube
https://www.youtube.com/channel/UCJobpR2JsOn-DCbR4Z2hpgw ;oui;autre;youtube
https://www.youtube.com/channel/UCjVOqjYsbWIvt7L6dBY_Bng ;oui;autre;youtube
https://www.youtube.com/channel/UCK4vYc2iu0oYHTJqziW3mkQ/featured;oui;autre;youtube
https://www.youtube.com/channel/UCK4vYc2iu0oYHTJqziW3mkQ/featured ;oui;autre;youtube
https://www.youtube.com/channel/UClaxG5l4c48rSrGfmpRG9mQ;oui;methodologie;youtube
https://www.youtube.com/channel/UCLg7Aze5KrBMloy2n-cRBIw/featured ;oui;autre;youtube
https://www.youtube.com/channel/UCLW3V8T0iGtdRGc1wd7oJpw/featured;oui;autre;youtube
https://www.youtube.com/channel/UCLy-MbfjP3iZwGVHlLtglZg;oui;methodologie;youtube
https://www.youtube.com/channel/UCLy-MbfjP3iZwGVHlLtglZg ;oui;autre;youtube
https://www.youtube.com/channel/UCm12jtFIXEi9ZAMsSzQCESg;oui;autre;youtube
https://www.youtube.com/channel/UCM4McLjl3nmSy-CYyE_YUAw ;oui;autre;youtube
https://www.youtube.com/channel/UCm9kbO1MJHkZOFKfnj_KEMQ;oui;methodologie;youtube
https://www.youtube.com/channel/UCmhaPhv0SEJD8bu5e-M8n6A ;oui;autre;youtube
https://www.youtube.com/channel/UCmUF62Y246Z8q24cTlE5uVQ;oui;methodologie;youtube
https://www.youtube.com/channel/UCmUF62Y246Z8q24cTlE5uVQ ;oui;autre;youtube
https://www.youtube.com/channel/UCmWxz8T2VfPlDJFjtV25OPg;oui;methodologie;youtube
https://www.youtube.com/channel/UCn_YjHJnW_M_0w4_F6SC0Ww?fbclid=IwAR2yzG6552G8D6pOkw7NjW4Otg23OktiriojHtoeB5R3vqhtyBszbDT8DCg;oui;methodologie;youtube
https://www.youtube.com/channel/UCN7CGDAM-80_McRjjcf6Fsw ;oui;autre;youtube
https://www.youtube.com/channel/UCn8Oo8a1EQdF_fo1rR39Y5A/featured ;oui;autre;youtube
https://www.youtube.com/channel/UCPkZC9j2_jcyAx8CBKXHoQA ;oui;autre;youtube
https://www.youtube.com/channel/UCrHZB0DOQrN-145eGqC3axQ ;oui;autre;youtube
https://www.youtube.com/channel/UCRrSAIBAkCwXHvj45nGrvBw  ;oui;autre;youtube
https://www.youtube.com/channel/UCrtpbRqlfYFMRfZNmfx2B_A ;oui;autre;youtube
https://www.youtube.com/channel/UCs2AaF_THmAldOCVWIOzLIQ/featured;oui;methodologie;youtube
https://www.youtube.com/channel/UCsfp7i5bdHHUxwHwNgij7NA ;oui;autre;youtube
https://www.youtube.com/channel/UCsgkhQYpioX9qNCtC68tRkQ ;oui;autre;youtube
https://www.youtube.com/channel/UCSOHYXNRCFxncFNomx6EMPA;oui;methodologie;youtube
https://www.youtube.com/channel/UCSOHYXNRCFxncFNomx6EMPA ;oui;autre;youtube
https://www.youtube.com/channel/UCtYphNspcHSmdBq3-fR3dqQ ;oui;cartoweb_JP;youtube
https://www.youtube.com/channel/UCu8ueitS2aG1PgU4la4pkMA/featured ;oui;autre;youtube
https://www.youtube.com/channel/UCuDCArSUl4Oxsw0IpBb4EYw ;oui;autre;youtube
https://www.youtube.com/channel/UCUfkGfE0lGM3oqVKn2JYliA ;oui;autre;youtube
https://www.youtube.com/channel/UCUHbGByZGcYu_ST-10v6Zrw ;oui;autre;youtube
https://www.youtube.com/channel/UCurWNtpE4PlACD25pw3Czwg ;oui;autre;youtube
https://www.youtube.com/channel/UCVv0hQZ46TcqFdAYMO58aEA/ ;oui;autre;youtube
https://www.youtube.com/channel/UCW7NpcYtMoCOQ6BuI9heZTg ;oui;autre;youtube
https://www.youtube.com/channel/UCWQ2KqUjzkWSfrjoCjlSctQ/featured ;oui;autre;youtube
https://www.youtube.com/channel/UCWsisk-QXuP0nByGHpUYpdA  ;oui;autre;youtube
https://www.youtube.com/channel/UCxsQmdhuywwaaxj910bWp-Q;oui;autre;youtube
https://www.youtube.com/channel/UCY6L-I8y034oEGu-irn9oHQ ;oui;autre;youtube
https://www.youtube.com/channel/UC-y9XcLMDhYBSF__SpC_IlQ  ;oui;autre;youtube
https://www.youtube.com/channel/UCyhmq2FXs8JxwkFLUgQ2n4w;oui;methodologie;youtube
https://www.youtube.com/channel/UCyhm q2FXs8JxwkFLUgQ2n4w ;oui;autre;youtube
https://www.youtube.com/channel/UCYhyfDAY8uM5OHiw3FPU8EQ/featured ;oui;autre;youtube
https://www.youtube.com/channel/UCz6K3AKlzU7-W940D9SMPVg;oui;cartoweb_JP;youtube
https://www.youtube.com/channel/UCZmjDVK2N450B0baUMDhaxg;oui;methodologie;youtube
https://www.youtube.com/playlist?list=PLYllOy14o-G0pc5jhJFZLTugMloNEW0Yf ;oui;autre;youtube
https://www.youtube.com/user/AlmaSoror/featured ;oui;autre;youtube
https://www.youtube.com/user/Armandlepoete/featured ;oui;autre;youtube
https://www.youtube.com/user/balpepoeme/featured ;oui;autre;youtube
https://www.youtube.com/user/boriscrack/featured ;oui;autre;youtube
https://www.youtube.com/user/brigetoun/featured ;oui;autre;youtube
https://www.youtube.com/user/cecilebouillot/featured ;oui;autre;youtube
https://www.youtube.com/user/dangerpoesie;oui;methodologie;youtube
https://www.youtube.com/user/ericdubois94;oui;methodologie;youtube
https://www.youtube.com/user/jpbalpe/featured ;oui;autre;youtube
https://www.youtube.com/user/perrinlangda;oui;methodologie;youtube
https://www.youtube.com/user/sai8htaM/featured ;oui;autre;youtube
https://www.youtube.com/user/sandradulierauteur;oui;methodologie;youtube
https://www.youtube.com/user/Thoxana/videos;oui;methodologie;youtube
https://www.youtube.com/user/Titanrichelieu13;oui;methodologie;youtube
https://www.youtube.com/user/unpseudopourcesiecle/featured;oui;autre;youtube
https://www.youtube.com/user/voquerebotier/featured;oui;autre;youtube
https://www.youtube.com/watch?v=4-Ivax58Kfk;oui;methodologie;youtube
https://www.youtube.com/watch?v=9yBMDPoiMAU;oui;methodologie;youtube
https://www.youtube.com/watch?v=DaUVnDu6umk;oui;methodologie;youtube
https://www.youtube.com/watch?v=dL2eZfRYD5k;oui;methodologie;youtube
https://www.youtube.com/watch?v=-ExLPnft8lo;oui;methodologie;youtube
https://www.youtube.com/watch?v=FGZmHi1ADho;oui;methodologie;youtube
https://www.youtube.com/watch?v=mov32mH7tfE;oui;methodologie;youtube
https://www.youtube.com/watch?v=NkI7E7raXTM;oui;methodologie;youtube
https://www.youtube.com/watch?v=nszYuAA2cR4;oui;methodologie;youtube
https://www.youtube.com/watch?v=ODeLwx0PkK8;oui;methodologie;youtube
https://www.youtube.com/watch?v=rYj4jr-URFg;oui;methodologie;youtube
https://www.youtube.com/watch?v=Tyyb4CEi5oU;oui;methodologie;youtube
https://www.youtube.com/channel/UCa-sKeufr89KvFImZ4FXdHA;oui;autre;youtube
https://www.youtube.com/channel/UCLhBJbreIl8pCy5nFXg4f1g;oui;autre;youtube
https://www.youtube.com/user/LIGUESLAMDEFRANCE/featured;oui;autre;youtube
https://www.yumpu.com/fr/document/read/16570246/telechargez-le-livret-de-poemes-stephane-bataillon;oui;methodologie;yumpu
https://www.yumpu.com/fr/document/read/16713722/1-jerome-poirier;oui;methodologie;yumpu
https://www.yumpu.com/fr/document/read/17046452/ploc-la-revue-du-haiku-100-haiku;oui;methodologie;yumpu
https://www.yumpu.com/fr/document/read/17586315/ploc-la-lettre-du-haiku-n-28-100-haiku;oui;methodologie;yumpu
https://www.yumpu.com/fr/document/read/39843000/gong-na-6-association-francophone-de-haaku;oui;methodologie;yumpu
https://www.yumpu.com/fr/document/read/39843008/gong-22-association-francophone-de-haiku;oui;methodologie;yumpu
https://www.yumpu.com/fr/document/read/39843088/gong-31-association-francophone-de-haiku;oui;methodologie;yumpu
https://www.yumpu.com/fr/document/read/42372474/gong-34-association-francophone-de-haiku;oui;methodologie;yumpu
https://www.yvespinguilly.fr/index.html;oui;cartoweb_JP;
https://xavierfisselier.wordpress.com/;oui;methodologie;wordpress
https://xavierfisselier.wordpress.com/2011/07/01/ton-image-dhier-vasescommunicants/;oui;methodologie;wordpress
https://yvonpare.blogspot.com/;oui;repertoire_des_ecritures_num;blogspot
https://zoneintervention.wordpress.com/;oui;methodologie;wordpress
ttps://www.charles-pennequin.com;oui;cartoweb_JP;
https://oupoco.org/;oui;autre;
https://poetisthme.hotglue.me/;oui;autre;
