Id,Label,timeset,authority,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Hub,modularity_class,clustering
fred_manfrin,fred_manfrin,,false,3,0,3,5,0,5,0,0,0,0,0,14,0.5
una_voce_france,una_voce_france,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
neumz_now,neumz_now,,false,1,0,1,2,0,2,0,0,0,0,0,4,0
seivollLachens,seivollLachens,,false,1,0,1,2,0,2,0,0,0,0,0,4,0
GregorianSwears,GregorianSwears,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
RexChapman,RexChapman,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
Sydogasy,Sydogasy,,true,0,43,43,0,108,108,8,0.246695,0.291867,0,0,4,0.012182
baantoucom,baantoucom,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
CaroleGevaudan,CaroleGevaudan,,false,6,0,6,18,0,18,0,0,0,0,0,4,0.1
jane72740508,jane72740508,,false,1,0,1,3,0,3,0,0,0,0,0,4,0
Natresosoleil,Natresosoleil,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
AmilkarAlexand3,AmilkarAlexand3,,false,2,0,2,9,0,9,0,0,0,0,0,7,0
AuxComtesse,AuxComtesse,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
paschamo,paschamo,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
Ann_Aurore,Ann_Aurore,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
don_cigarro,don_cigarro,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
yan_sall,yan_sall,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
Joel75926443,Joel75926443,,true,2,26,28,3,38,41,9,0.207685,0.253912,1277.948449,0,4,0.008547
Paulo18000,Paulo18000,,false,5,0,5,16,0,16,0,0,0,0,0,4,0.2
jaylonewolf577,jaylonewolf577,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
CarlaSaFe,CarlaSaFe,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
Flora_Keawon,Flora_Keawon,,false,1,0,1,5,0,5,0,0,0,0,0,4,0
zoubyben,zoubyben,,false,1,0,1,3,0,3,0,0,0,0,0,4,0
Dum_fat,Dum_fat,,false,2,0,2,10,0,10,0,0,0,0,0,5,0.5
Dahlia_clacla,Dahlia_clacla,,false,3,0,3,4,0,4,0,0,0,0,0,5,0.166667
SandraDulier,SandraDulier,,true,4,70,74,37,282,319,7,0.279985,0.329265,10544.914683,0,5,0.021518
SauthierV,SauthierV,,false,2,0,2,3,0,3,0,0,0,0,0,5,0.5
ibiza3000sa,ibiza3000sa,,false,3,0,3,4,0,4,0,0,0,0,0,4,0.166667
JacquesMercier,JacquesMercier,,true,1,1,2,2,1,3,1,1,1,1,0,4,0
Glade11070785,Glade11070785,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
belkidris,belkidris,,true,3,12,15,3,92,95,9,0.206972,0.248254,2124.738492,0,4,0.047619
fleur_ou,fleur_ou,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
Marouss28776392,Marouss28776392,,false,8,0,8,13,0,13,0,0,0,0,0,4,0.160714
AineBelton,AineBelton,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
Karim69739447,Karim69739447,,false,2,0,2,3,0,3,0,0,0,0,0,5,0.5
SAVE_DAKAR,SAVE_DAKAR,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
FatimaGaladim10,FatimaGaladim10,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
tarekbahaa1,tarekbahaa1,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
BernardLehut,BernardLehut,,false,3,0,3,7,0,7,0,0,0,0,0,14,0.166667
CyrilBauchais,CyrilBauchais,,false,2,0,2,7,0,7,0,0,0,0,0,5,0.5
SchuurmanFrano2,SchuurmanFrano2,,false,1,0,1,3,0,3,0,0,0,0,0,14,0
CalliPetri,CalliPetri,,false,1,0,1,5,0,5,0,0,0,0,0,14,0
estelle_lb,estelle_lb,,false,1,0,1,3,0,3,0,0,0,0,0,14,0
tlivres_tarts,tlivres_tarts,,false,1,0,1,6,0,6,0,0,0,0,0,14,0
DominiqueSudre,DominiqueSudre,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
venise312,venise312,,false,2,0,2,13,0,13,0,0,0,0,0,14,0.5
ConvertEliane,ConvertEliane,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
carlpineau,carlpineau,,false,2,0,2,2,0,2,0,0,0,0,0,8,0
ngrundlinger,ngrundlinger,,false,1,0,1,4,0,4,0,0,0,0,0,14,0
onlille,onlille,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
Fanchassain,Fanchassain,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
fanfancoq,fanfancoq,,false,3,0,3,3,0,3,0,0,0,0,0,7,0
edTableRonde,edTableRonde,,false,2,0,2,2,0,2,0,0,0,0,0,8,0
Cadetsandrine87,Cadetsandrine87,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
Aupaysdesbooks,Aupaysdesbooks,,false,1,0,1,3,0,3,0,0,0,0,0,14,0
Arnaud_Laporte,Arnaud_Laporte,,false,2,0,2,7,0,7,0,0,0,0,0,30,0
myroques,myroques,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
daniele_StBois,daniele_StBois,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
GamezBravo,GamezBravo,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
PrevotCecile,PrevotCecile,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
NinaChevalier10,NinaChevalier10,,false,3,0,3,8,0,8,0,0,0,0,0,14,0.166667
lammusee,lammusee,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
Petitmondedeve1,Petitmondedeve1,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
FracCentre,FracCentre,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
hcdahlem,hcdahlem,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
outetin,outetin,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
arnanos,arnanos,,true,4,4,8,10,9,19,1,1,1,133.285714,0,5,0.190476
VinceJosse,VinceJosse,,false,2,0,2,2,0,2,0,0,0,0,0,30,0
josavigneau,josavigneau,,false,5,0,5,12,0,12,0,0,0,0,0,8,0.05
LintimisteMedia,LintimisteMedia,,false,3,0,3,8,0,8,0,0,0,0,0,1,0
LVT_RTL,LVT_RTL,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
acritas29,acritas29,,true,1,14,15,2,15,17,2,0.842105,0.90625,0,0,1,0.071429
FrancineBroka,FrancineBroka,,false,1,0,1,1,0,1,0,0,0,0,0,1,0
BernieSanders,BernieSanders,,false,1,0,1,1,0,1,0,0,0,0,0,1,0
intwittoveritas,intwittoveritas,,false,2,0,2,2,0,2,0,0,0,0,0,1,0
Quotes_PS,Quotes_PS,,false,2,0,2,2,0,2,0,0,0,0,0,1,0
nikorage,nikorage,,false,1,0,1,1,0,1,0,0,0,0,0,1,0
VerseMimi,VerseMimi,,false,3,0,3,4,0,4,0,0,0,0,0,4,0.166667
EsatogluR,EsatogluR,,false,1,0,1,1,0,1,0,0,0,0,0,1,0
DVManuello,DVManuello,,false,2,0,2,2,0,2,0,0,0,0,0,1,0
EnfanceetCancer,EnfanceetCancer,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
GillesHommit,GillesHommit,,false,1,0,1,1,0,1,0,0,0,0,0,5,0
LaetitiaUne,LaetitiaUne,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
LLeBlancAuteur,LLeBlancAuteur,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
AlexaheinzeA,AlexaheinzeA,,true,1,58,59,1,98,99,7,0.232322,0.286512,1496.380952,0,4,0.016939
BorgHerve,BorgHerve,,false,2,0,2,6,0,6,0,0,0,0,0,4,1
PDansmabul,PDansmabul,,false,2,0,2,3,0,3,0,0,0,0,0,4,1
NynnJah,NynnJah,,false,1,0,1,2,0,2,0,0,0,0,0,4,0
DeschambaultLea,DeschambaultLea,,false,2,0,2,2,0,2,0,0,0,0,0,4,1
EcrirePlaisir,EcrirePlaisir,,true,2,1,3,18,12,30,0,0,0,0,0,3,0.5
JSoyeuse,JSoyeuse,,true,0,14,14,0,21,21,1,1,1,0,0,3,0
MissMan99997565,MissMan99997565,,false,2,0,2,3,0,3,0,0,0,0,0,4,0
jul_fontaine,jul_fontaine,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
ChristopheSibe7,ChristopheSibe7,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
Loveroticart,Loveroticart,,false,1,0,1,2,0,2,0,0,0,0,0,3,0
3sexual,3sexual,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
fran_du_collier,fran_du_collier,,false,2,0,2,2,0,2,0,0,0,0,0,3,0
amrenaudie,amrenaudie,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
Cattley16674205,Cattley16674205,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
philoli68,philoli68,,false,1,0,1,2,0,2,0,0,0,0,0,3,0
Juste_les_sens,Juste_les_sens,,false,4,0,4,6,0,6,0,0,0,0,0,4,0
njeastman,njeastman,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
Philipp10150716,Philipp10150716,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
unknownreazon,unknownreazon,,false,1,0,1,1,0,1,0,0,0,0,0,3,0
PierreComandu,PierreComandu,,true,1,18,19,1,84,85,2,0.717949,0.803571,0,0,13,0.055556
poemesdujour,poemesdujour,,true,3,1,4,65,1,66,0,0,0,0,0,13,0.333333
TerryandtheBirb,TerryandtheBirb,,false,1,0,1,1,0,1,0,0,0,0,0,13,0
Fish1Milk,Fish1Milk,,false,1,0,1,1,0,1,0,0,0,0,0,13,0
Le_Trema,Le_Trema,,false,2,0,2,3,0,3,0,0,0,0,0,13,0
caro_ligne,caro_ligne,,false,1,0,1,1,0,1,0,0,0,0,0,13,0
imhdream,imhdream,,false,1,0,1,1,0,1,0,0,0,0,0,13,0
Alyscamps,Alyscamps,,false,2,0,2,6,0,6,0,0,0,0,0,14,0
aldlatour,aldlatour,,false,1,0,1,1,0,1,0,0,0,0,0,13,0
BienDansMaThese,BienDansMaThese,,false,1,0,1,1,0,1,0,0,0,0,0,13,0
dassa_ju,dassa_ju,,false,1,0,1,1,0,1,0,0,0,0,0,13,0
amaisetti,amaisetti,,true,4,11,15,5,12,17,1,1,1,695.328788,0,31,0.009524
EditionsRacine,EditionsRacine,,false,1,0,1,1,0,1,0,0,0,0,0,4,0
acesmots,acesmots,,false,2,0,2,3,0,3,0,0,0,0,0,37,0
LeSalonDesArts,LeSalonDesArts,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
brigetoun,brigetoun,,true,9,47,56,40,92,132,11,0.167184,0.226326,15103.379798,0,30,0.017779
JohnConstableRA,JohnConstableRA,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
Monique35165455,Monique35165455,,false,3,0,3,5,0,5,0,0,0,0,0,29,0.166667
MarieDOASSANS,MarieDOASSANS,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
van_strael,van_strael,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
MomiraMonika,MomiraMonika,,false,1,0,1,4,0,4,0,0,0,0,0,14,0
ccdelamarre,ccdelamarre,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
CaritaMaje,CaritaMaje,,false,1,0,1,3,0,3,0,0,0,0,0,14,0
BastienMiret,BastienMiret,,false,2,0,2,9,0,9,0,0,0,0,0,14,0
catherine_ccj,catherine_ccj,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
JeanneOrient,JeanneOrient,,false,1,0,1,5,0,5,0,0,0,0,0,14,0
AgriSkippy,AgriSkippy,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
FabyREVE,FabyREVE,,false,4,0,4,8,0,8,0,0,0,0,0,14,0.083333
ArianeGrammat,ArianeGrammat,,false,1,0,1,2,0,2,0,0,0,0,0,14,0
BeatiteBeatrice,BeatiteBeatrice,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
images_fh,images_fh,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
leventquisouffl,leventquisouffl,,false,2,0,2,2,0,2,0,0,0,0,0,30,1
reveusequibouge,reveusequibouge,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
treinasoque,treinasoque,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
SilverMaud,SilverMaud,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
parismariefran1,parismariefran1,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
Madamede07,Madamede07,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
theiaisos,theiaisos,,false,1,0,1,5,0,5,0,0,0,0,0,14,0
aucoat,aucoat,,false,2,0,2,2,0,2,0,0,0,0,0,30,1
SandrineTolotti,SandrineTolotti,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
EpXXtqzBO8f1TqF,EpXXtqzBO8f1TqF,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
helviala,helviala,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
Laucom27,Laucom27,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
madrugada_m,madrugada_m,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
eclectante,eclectante,,false,1,0,1,1,0,1,0,0,0,0,0,14,0
DavignyAndy,DavignyAndy,,true,0,4,4,0,4,4,1,1,1,0,0,25,0
fondation_me,fondation_me,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
TIME,TIME,,false,2,0,2,2,0,2,0,0,0,0,0,25,0
JoaoGwadloup,JoaoGwadloup,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
AlbertLvy1,AlbertLvy1,,false,1,0,1,1,0,1,0,0,0,0,0,25,0
PhilThePoete,PhilThePoete,,true,0,1,1,0,1,1,1,1,1,0,0,6,0
